smile,solub
O=C1N(Nc2nccc(c3cccc(c3)N(=O)=O)c12)c4ccccc4,0
Cc1ccc(OCC(=O)N\N=C\C=C\c2occc2)c(Br)c1,0
NNc1nnnc2c1sc3nc(N4CCOCC4)c5CCCCc5c23,0
Cc1cccc(c1)C(=O)NNc2ncnc3c2cnn3C,1
CCc1ccccc1NNC(=O)c2snnc2C,0
CC(C)C(=O)\C(=C\c1c(C)nn(C)c1C)\n2cncn2,1
CC(C)[C@H](NC(=O)c1cccc(C)c1)C(=O)Nc2ccc3OCOc3c2,0
Cc1ccc[n+](CC(=O)N2CCCc3ccccc23)c1,1
COc1cccc(NC(=O)C2CCN(CC2)c3cnccn3)c1,1
Cc1c(oc2ccccc12)C(=O)Nc3ccc4OCOc4c3,0
CCCNC(=O)COC(=O)c1ccc(cc1)c2ccccc2,0
CN1CCN(CC1)c2nc3ccccc3nc2NS(=O)(=O)c4ccc(Br)cc4,1
CSc1ccccc1c2oc(NC(=O)Cc3ccccc3)nn2,0
CCOC(=O)c1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)c3ccccn3,1
COc1ccc(cc1OC)C(=O)NCCSCc2ccc(Cl)cc2,0
O=C(Nc1ccc(cc1)S(=O)(=O)N2CCCCC2)c3occc3,1
CC1CCN(CC1)c2ccc(nn2)c3cccc(NC(=O)c4occc4)c3,0
Cc1cc(F)ccc1S(=O)(=O)Nc2ccc(cc2)C(=O)N3CCCCC3,1
CNc1ccccc1NC(=O)CCN2C(=S)Oc3ccccc23,0
COc1ccc(cc1)N2C(C(CN3CCCCC3)C2=O)c4ccccc4,1
CC(C)CC(=O)N1CCN(Cc2ccccc2C)CC1,1
CN1C=C(C(=O)c2ccccc12)c3ccccc3C(=O)O,1
CCc1nc2ccc(cc2nc1CC)N3CCN(C)CC3,1
COc1cc(C)c(cc1C)S(=O)(=O)NCCCn2ccnc2,1
CC1=C(O)N=C(NC1=O)SC2CC(=O)N(C2=O)c3cc(Cl)cc(Cl)c3,1
N(c1cccnc1)c2c3ccccc3nc4ccccc24,0
COc1ccc2cc([nH]c2c1)C(=O)NCC3CCCO3,1
CC1CCN(CC1)c2nc(nc(N)c2N(=O)=O)N(C)c3ccccc3,0
Clc1ccccc1N2CCN(CC2)C(=O)C3=CN=C4SC=CN4C3=O,1
OC(=O)c1cc(ccc1N2CCOCC2)n3cccc3,1
Cn1cc(Br)c(n1)c2cccc(c2)N3C(=O)CC(C)(C)CC3=O,1
CN1C(=C(C(=O)COC(=O)CCC2CCCC2)C(=O)N(C)C1=O)N,1
Fc1ccc(Cc2nnc(NC(=O)Nc3ccccc3)s2)cc1,0
COc1ccccc1OCc2oc(cc2)C(=O)NN,1
CCc1sc(NC(=O)CN2CCC(CC2)C(=O)N)nc1c3ccccc3,1
CC(=O)c1ccc(NC(=O)CN2CCCC2)cc1,1
CCOc1ccc(NC(=O)NNC(=O)c2ccc(Cl)cc2Cl)cc1,0
C=CCOc1ccccc1NC(=O)CN2C(=O)CNC2=O,1
O=C(\C(=C\1/NN=C2CCCCCN12)\C#N)c3ccc(cc3)N(=O)=O,1
CC(NC(=O)c1ccccc1Cl)C2CC3CCC2C3,1
COc1ccc(cc1)c2csc(COC(=O)C(C)(C)C)n2,0
Cc1oncc1C(=O)Nc2ccc3ccccc3c2,0
ClCC(=O)Nc1ncc(s1)S(=O)(=O)c2ccc(cc2)N(=O)=O,1
CC1=CC(C)(C)[N+](C)(C)c2ccccc12,1
COc1ccc(NC(=O)COc2ccc3CCCc3c2)cc1S(=O)(=O)N,1
CC[n+]1c(C)n(c2ccccc2)c3ccc(NC(=O)C)cc13,1
Clc1ccccc1\C=C\C(=O)OCC(=O)c2ccc[nH]2,0
CCNCc1cc(ccc1OCC)N(=O)=O,1
OCc1nc2ccccc2n1Cc3c(F)cccc3Cl,1
CC(Oc1ccccc1)C(=O)N2CCN=C2SCc3ccccc3F,1
CCNC(=O)c1cnn(c2ccccc2)c1c3ccccc3,1
O=C(NC1CCNCC1)C2CC2,1
Cc1cc2ncc(c(N)n2n1)S(=O)(=O)C(C)(C)C,1
OCc1nc2c(ccc3ccccc23)[nH]1,1
CC1CCCC(NC(=O)CCCN2C(=S)Nc3ccccc3C2=O)C1C,0
OC1=C(O)\C(=C\NNc2ccnc3cc(Cl)ccc23)\C=CC1=O,0
CSc1cccc(NC(=S)N)c1,1
CCCC(=O)Oc1ccc(cc1)c2nccc(n2)C(OC)OC,1
CN1C(=O)Oc2cc(ccc12)S(=O)(=O)Nc3ccc(F)cc3,0
COc1ccccc1N2C(=O)C=C(Sc3nc(C)cc(C)n3)C2=O,0
CN(c1ccc(OCC(=O)c2cc(C)n(CC=C)c2C)cc1)S(=O)(=O)c3ccc(NC(=O)C)cc3,0
CC1CCC(CC1)NC(=O)C(=O)Nc2ccc3OCOc3c2,0
Fc1ccc(Nc2nc(NCc3occc3)c4ccccc4n2)cc1,0
CCCc1oc(SCC(=O)Nc2ccccc2F)nn1,1
Fc1ccc(CN2CCN(CC(=O)Nc3ccccc3F)CC2)cc1,1
CCNC(=O)CC1SC(=Nc2ccccc2CC)N(CC=C)C1=O,1
Clc1ccc(cc1C(=O)Nc2ncn[nH]2)N(=O)=O,1
Fc1ccccc1C(=O)Nc2ccc(NC(=O)c3occc3)nc2,0
Cc1ccc(N\N=C\c2ccncc2)cc1,1
CC(C)NC(=O)c1oc(COc2ccc(cc2)C(C)(C)C)cc1,0
OC(=O)C1Nc2ccc(Br)cc2C3C=CCC13,1
CCOc1ccc(CN2CCSCC2)cc1,1
CC(C)CCN(C1CCN(CC1)C(C)C)C(=S)Nc2cccc(F)c2,1
O=C(NCc1ccc2OCOc2c1)c3ccccc3,1
CS(=O)(=O)c1ccc(c(c1)N(=O)=O)n2nnc3ccccc23,1
COc1ccc(Cl)cc1NC(=O)CN(C)C(=O)c2cccc(c2)S(=O)(=O)N3CCN(C)CC3,1
S=C1NN=C(N1c2ccccc2)c3cc(n[nH]3)c4ccsc4,1
CC(C)(C)c1ccc(COn2ccnc2)cc1,1
CC(N(C)CC(=O)Nc1ccccc1Cl)C(=O)Nc2ccc3OCOc3c2,1
CCOCC(=O)Nc1cc(C)on1,1
C\C(=N\NC(=S)N)\CS(=O)(=O)c1ccc(Cl)c(Cl)c1,1
CC12CC3CC(C)(C1)CC(C3)(C2)C(=O)Nc4nncs4,0
CC1=NN2C(=NC=C(NC(=O)c3ccc(Cl)cc3)C2=O)S1,0
O=C(Cn1cccc1C(=O)c2ccccc2)N3CCc4ccccc4C3,1
Clc1ccccc1NC(=O)c2ccc(s2)c3ccccn3,0
Fc1ccc(cc1)C2=N\C(=C/c3oc(Br)cc3)\C(=O)O2,0
Cc1cccc(\C=N\N(CCO)C2=NS(=O)(=O)c3ccccc23)c1,0
COc1ccc(cc1N(=O)=O)\C(=N\NC(=O)c2ccncc2)\C,1
Cc1ccccc1NC(=O)CCOc2ccccc2,1
Cc1onc(NC(=O)c2ccc(C)c(C)c2)c1,0
COc1ccc(CNc2nc3ccccc3n2C(C)C)cc1,0
Cc1ccc(C)c(NC(=O)CCOc2ccccc2)c1,0
CCC1(NC(=O)N(CC(=O)NC2CCCCCC2)C1=O)c3ccccc3,1
CCC(=O)N(CCC1(CCOC(C)(C)C1)C(C)C)C(C)c2cccs2,1
CC(C)OCc1c(oc2ccccc12)C(=O)Nc3nccs3,0
CSc1ccc(\C=C\2/SC(=NC)N(C)C2=O)cc1,0
COc1ccccc1NC(=S)N(C(C)C)C(C)c2ccccn2,1
CC(C)(C)c1ccc(cc1)N=C2SCC(=O)N2Cc3cccs3,0
COc1ccc(CNC\C=C\c2ccccc2)cc1,1
O=C(CCN1CCN(Cc2ccccc2)CC1)NNC(=O)c3oc4ccccc4c3,1
COc1cccc2c(N\N=C\c3ccccc3)cc(C)nc12,0
Cc1ccc(CC(=O)NC2CCN(Cc3ccccc3)CC2)cc1,1
CCn1ncc(Br)c1C(=O)Nc2cc(C)on2,1
Oc1ccc(cc1)C(=O)N\N=C(/c2ccccc2)\c3cccnc3,1
NC(=O)CC[C@H](NC(=O)c1ccc(Cl)cc1)C(=O)NNC(=O)COc2cccc(Br)c2,1
CCCN1C(=C(N2CCCCC2)C(=O)N(CC(=O)Nc3ccc(cc3)C(=O)C)C1=O)N,1
O=C(\C=C\c1ccc(cc1)N(=O)=O)c2cccs2,0
Cc1ccc(cc1)S(=O)(=O)C2=CNc3ccc(C)cc3C2=O,0
Nc1ccc(C(=O)O)c(O)c1,1
CCOc1ncccc1C(=O)OCc2c(F)cccc2Cl,0
CCCC(C)N1NC(=O)C2=C1NC(=O)CSC2c3ccccc3,1
O=C(CCNC1=NS(=O)(=O)c2ccccc12)OCc3oc(nn3)c4ccc(cc4)N(=O)=O,1
CCCNC(=S)N1CCC(CC1)C(=O)c2ccc3OCCOc3c2,1
Cc1cc(C)n(n1)C(=O)CNC(=O)c2ccccc2F,1
Cc1onc(NC(=O)NC2CN(C(=O)C2)c3ccc4OCCOc4c3)c1,1
O=N(=O)c1ccccc1OCCCOc2cccc3cccnc23,1
CCNc1nc(NC(C)C)nc(n1)N(C)C#N,1
CC(C)C(Nc1ccc(cc1N(=O)=O)C(F)(F)F)C(=O)O,1
OC(=O)CSc1nnc(NC(=O)CN2CCOCC2)s1,1
COc1ccc(NC(=O)COC(=O)C2C3CC4OC(=O)C2C4C3)cc1,1
CC(=O)c1sc(NC(=O)c2ccc(cc2)C(C)(C)C)nc1C,0
CC1CN(CC2=CC(=O)Oc3ccc(C)cc23)CC(C)O1,1
O=C(NCCc1ccccc1)C2CCCN(C2)c3cnccn3,1
CCCNC(=O)CSc1nccn1Cc2ccc(OC)cc2,1
COCCOC(=O)C(CC(=O)O)NCc1occc1,1
CCc1ccc(OCC(=O)Nc2ccc3[nH]ncc3c2)cc1,0
CC(C)N(C(=O)COC(=O)c1cccnc1Cl)c2ccccc2,1
O=C(CC(=O)Nc1cccnc1)Nc2cccnc2,1
Clc1ccc(OCC(=O)NC2CC2)c(Br)c1,1
Cc1ccccc1Nc2nnc(SCC(=O)NCC3CCCO3)s2,1
CC1=CC(=O)N=C(N1)SCC(=O)N2CCN(CC2)C(=O)c3occc3,1
C[n+]1c(sc2ccccc12)c3ccccc3,1
CCOC(=O)C(=O)N(Nc1ccc(C)cc1)c2ccc(C)cc2,1
Cc1ccc(CNC(=O)Nc2ccc(F)cc2)n1C,1
OCCSc1nc(nc(n1)N2CCOCC2)N3CCOCC3,1
CCCCC(=O)N\N=C(\C)/C1=C(C)C(C)(C)OC1=O,1
CCOC(=O)C1=C(N)OC2=C(C(=O)CCC2)C13C(=O)N(C)c4ccccc34,1
Brc1ccccc1C(=O)N2CCn3c2nc4ccccc34,1
CC1CCN(CC1)C(=O)c2ccc(N3CCOCC3)c(c2)N(=O)=O,1
Cc1cccc(NN=C2C(=NN=C2N)N)c1,1
CCOC(=O)c1c(N)sc(N)c1C(=O)OCC,1
CC1=C(C)C(=O)N(Cc2ccccc2)C1O,1
FC(F)(F)C(=O)Nc1ccc2NC(=O)Nc2c1,1
COc1ccc(cc1)C2CC(=NN2S(=O)(=O)C)c3cccs3,0
CC1=CC2=NC(=S)N(N2C=C1)C(=O)c3cccc(C)c3,0
CC1=CN2C(=O)C(=C(N=C2C=C1)N3CCOCC3)C=O,1
CCN(CC)C1=CC(=O)\C(=C\NN2CCN(Cc3ccc(Cl)cc3)CC2)\C=C1,0
O=C(CSC1=NC=CC(=O)N1)Nc2cccc3ccccc23,1
O=C(NCc1ccccc1)\C(=C\C=C\c2ccccc2N(=O)=O)\C#N,0
COc1ccc(CNC(=O)COc2ccc(F)cc2)cc1,1
Cc1ccc(cc1C)N2CC(CC2=O)C(=O)N3CCOCC3,1
Cc1cccc(CSc2oc(nn2)[C@@H]3CCCN3)c1,1
CCON\C(=C\1/N=NC=C1Br)\N,1
O=C(Nc1nc2ccccc2n1CCN3CCOCC3)c4ccccc4,1
OC1(CCN(Cc2cn[nH]c2c3ccccc3)CC1)c4ccc(Cl)cc4,1
CCCC1=C(C(N2NC=NC2=N1)c3cccs3)C(=O)OCC,0
Cn1ccc(n1)C(=O)N\N=C\c2ccncc2,1
S=C(NCc1occc1)NCc2ccc3OCOc3c2,1
CC(Oc1cccc(Br)c1)C(=O)NNC(=O)CCS(=O)(=O)c2ccccc2,1
OC(=O)CN1C(=O)N(Cc2c(F)cccc2Cl)C(=O)C1=O,1
O=C(Cc1c[nH]c2ccccc12)NCc3occc3,1
NC(=[NH2+])SCC1=CCS(=O)(=O)C1,1
C(Nc1ccc2c(c1)ncn2c3ccccc3)c4occc4,1
FC(F)(F)C(=O)Nc1cccc(c1)c2ccc3nncn3n2,1
FC(F)(F)c1cccc(c1)N2CCN(CC2)C(=O)c3ccccn3,1
Clc1ccc(NC(=O)NCc2cccnc2)cc1,1
Clc1ccc(SCC(=O)OCC(=O)N(CCC#N)c2ccccc2)cc1,1
CCOC1=CC(=O)\C(=C\2/NC(=NC=C2Oc3ccc(OC)cc3)N)\C=C1,0
Cc1c(C)n(Cc2ccccc2)c3ncnc(NCCO)c13,1
Cc1csc(NC(=O)CSc2oc(nn2)c3occc3)n1,1
CCCN1C(=O)NC(=O)C(=C1N)C(=O)CSc2nnc3ccccn23,0
COc1ccc(OCC(=O)NNC(=S)NC(=O)C2CC2)cc1,1
CCC(=O)N1CCCc2ccccc12,1
Oc1ccc(Nc2ncnc3ccccc23)cc1,1
C\C(=N/NC(=O)c1ccccn1)\CC(=O)Nc2ccc3OCCOc3c2,1
Cc1cccc(OCC(O)CN2CCOCC2)c1,1
Cc1onc(NC(=O)CN2C(=O)NC(C)(C2=O)c3ccc(Cl)cc3Cl)c1,0
CCCN1C=CC=C(C(=O)Nc2ccc(OC)cc2)C1=O,1
OC(=O)c1cn(CCC#N)nc1c2cccs2,1
COc1ccc(CCNc2nc(cs2)c3ccc(O)cc3)cc1OC,1
O=C(COc1ccccc1)NCC2COc3ccccc3O2,1
CN1CCN(CC1)C(=O)c2cc(Cl)cc(Cl)c2,1
Cc1cc(ccc1N)c2nc3ccccc3[nH]2,1
Fc1cccc(Cl)c1CN2C(=O)NC3(CCCCCC3)C2=O,0
CC1CCCN(C1)C(=O)CN2C(=O)NC(C)(C2=O)c3ccc4ccccc4c3,1
COC1=CC(=CNNC(=O)c2ccc(cc2)c3ccccc3)C=C(OC)C1=O,0
CC(C)NC(=O)CSc1nnc(c2ccc3ncccc3c2)n1C,1
OC(=O)c1cc(ccc1Cl)n2nnnc2SCc3ccccc3F,1
COc1ccc(OC)c(c1)C(=O)c2coc3ccc(O)c(CN(C)C)c23,1
CCN1CCN(CC1)S(=O)(=O)c2ccc(OC)cc2,1
COc1ccc(N2C(=S)NC3=C(SC(=S)N3c4ccccc4)C2=O)c(OC)c1,1
CC(C)n1c(NCc2cc(C)ccc2O)nc3ccccc13,0
CN(C)C(CNC(=O)c1ccc(cc1Cl)N(=O)=O)c2occc2,1
COC(=O)\C=C/1\SC(=NC1=O)NC(=O)c2ccc(OC)cc2,0
CC(=O)Nc1ccc(cc1)C(=O)OCc2ccc(F)cc2Cl,0
COc1ccccc1CNC(=O)COC(=O)c2ccc(cc2)S(=O)(=O)N3CCCCC3,0
CC(C)CNS(=O)(=O)c1cc2CCCN3C(=O)CCc(c1)c23,1
COC(=O)C1=C(C)\C(=C\NNc2ccccc2)\N=C1C,1
Cc1cccc(c1)c2nc(N)nc(N)n2,1
Cc1cc(c2ccc(Cl)cc2)n3nc(C)cc3n1,1
CCOc1ccc(NC(=O)NC2CCCCCCC2)cc1,0
Nc1nc(cc(n1)c2ccccc2)c3ccccc3,0
CCN(CC(=O)NC(=O)NC1CCCCC1)Cc2ccccc2,1
Cc1cc(c2NC(C3CC=CC3c2c1C)c4ccccn4)N(=O)=O,0
CCCNC(=S)NNC(=O)c1cc(nc2ccccc12)C3CC3,1
CC1CN(CC(C)O1)S(=O)(=O)c2cccc(c2)C(=O)N3CCC(CC3)C(=O)N,1
Cc1nc(cs1)c2onc(c2)c3ccc(Cl)cc3,0
COc1ccc(C)cc1Nc2c3CCCc3nc4ccccc24,1
CCOC(=O)C1CCN(CC1)C(=O)c2[nH]c3ccc(OC)cc3c2C,1
FC(F)(F)c1cc(ccc1Cl)S(=O)(=O)NCc2ccccn2,1
CCNC1=C(NC(=O)c2cccs2)C(=O)Oc3ccccc13,0
S=C1NN=C(O1)C2CCCCC2,1
CCC(=O)c1ccc(OCC(O)Cn2nc(C)cc2C)cc1,1
O=C(COC(=O)\C=C\c1ccc(cc1)N(=O)=O)NCc2occc2,0
COc1ccccc1n2cc3ccc(cc3n2)N(=O)=O,0
O=C1N2C(=Nc3ccccc13)Oc4ccccc24,0
CCOc1cc2CCNC(c3ccc(F)cc3)c2cc1OCC,1
OC(=O)C1=CC(NC(=O)N1)c2ccc(cc2)N(=O)=O,1
CC(=C)CNC(=S)Nc1cccc(N)n1,1
Cc1c(NC(=O)c2cn3ccccc3n2)cccc1n4cnnn4,0
COc1ccc(CNc2ncnc3sccc23)cc1,1
Clc1nc(Cl)nc(NCCC2=CCCCC2)n1,1
CC1CC(C)CN(CCC(=O)Nc2cccc(C)c2)C1,1
Cc1cc(C(=O)NN)c(Cl)cc1Cl,1
CC(C)N1CCN(Cc2nc3CCCCc3s2)CC1CCO,1
CN1C(=O)\C(=C/2\C(=O)Nc3ccccc23)\c4cc(C)ccc14,0
O=C(COC(=O)\C=C\c1ccc(cc1)N(=O)=O)NCc2cccs2,0
COc1ccccc1OCCNC(=O)CCS(=O)(=O)c2ccccc2,1
CN1N=C(C(=O)OCC(=O)Nc2ccc(C)c(F)c2)c3ccccc3C1=O,1
NC(=O)N\N=C\1/CCS(=O)(=O)c2ccc(F)cc12,1
CC(C)C(=O)Nc1ccc(cc1)c2ccc3nncn3n2,1
CCCC(=O)NCc1nc2ccccc2n1CC(=O)c3ccccc3,1
OC(=O)C1CCN(CC1)S(=O)(=O)c2ccc3OCCCOc3c2,1
COCc1nnc(NC(=O)CCS(=O)(=O)c2ccccc2)s1,1
CNC(=O)Nc1cccc(c1)c2ccnc(C)n2,1
CN1C(=O)N(C)c2nc(Oc3ccccc3C)n(C)c2C1=O,1
CC1=NN(C(=O)/C/1=C/NCCc2ccccc2)c3ccccc3,1
CN1\C(=C/2\SC(=S)N(NC(=O)C)C2=O)\Sc3ccccc13,0
OC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)Cc3cccs3,1
COCCn1c(C)cc(C(=O)COC(=O)c2cccnc2SC)c1C,0
Cc1cc(C)c(C(=O)NCCCN2CCOCC2)c(C)c1,1
COc1ccc(cc1)c2csc(NC(=O)c3ccoc3C)n2,0
CC(C)NC(=O)COc1ccc(OCc2ccccc2)cc1,0
COc1ccc(N2CCOCC2)c(NC(=O)c3ccc4OCOc4c3)c1,1
OCc1nc2ccccc2n1CC(=O)Nc3ccc4OCCCOc4c3,1
Oc1ccc(NC(=O)\C(=C/C=C/c2ccccc2)\NC(=O)c3ccccc3)cc1,1
O=C(CSc1ccc(nn1)c2ccccn2)c3ccccc3,0
Cc1cccc(OCC(=O)O\N=C(/N)\c2ccncc2)c1,1
Cc1nsc2nc3c(F)c(F)c(F)c(F)c3cc12,0
Cc1onc(C)c1c2onc(CS(=O)(=O)c3ccc(Cl)cc3)n2,0
C[C@H](NC(=O)c1ccccc1)C(=O)N2CCN(CC2)c3ccccc3,1
Cc1cc(NS(=O)(=O)c2ccc(NC(=O)CNS(=O)(=O)c3ccccc3)cc2)nc(C)n1,1
CCCCN(Cc1oc(C)cc1)Cc2oc(C)cc2,0
CC1=Nc2ccccc2/C/1=C/NNC(=O)c3occc3,1
Cc1cccc(Nc2ccc(cn2)N(=O)=O)c1,1
CN1C(=O)N(C)C(=O)C(=C(C)Nc2ccccc2N)C1=O,0
Cc1cc(C)cc(c1)N2C(=O)CC(Cn3nc(C)cc3C)C2=O,1
Cc1ccc(CN=C2N(O)N(N=C2N(=O)=O)c3ccc(Cl)cc3)cc1,0
Clc1ccccc1c2nc(OCC=C)c3ccccc3n2,0
C\C(=C\c1ccccc1)\C(=O)N2CCN(CC2)c3ccc(F)cc3,1
COc1ccccc1NS(=O)(=O)c2cc(NN=C(C(=O)C)C(=O)Nc3ccc(Cl)cc3)ccc2C,0
Cn1c(nc2cc(Cl)ccc12)c3ccc(Cl)nc3,0
O=N(=O)c1c(NCc2occc2)ccc3nonc13,1
CCOC(=O)C1=C(C)NC(=O)NC1c2c(OC)ccc3ccccc23,0
CC(=O)N\N=C\c1ccccc1OCCOc2cccc(C)c2,0
Nc1ccc(cc1N)S(=O)(=O)NC2=NCCCCC2,1
COc1cc(OC)cc(c1)C(=O)NNC(=O)C2CCCC2,1
Fc1ccc(cc1)C2CC3=C(C=Nc4ccccc4N3)C(=O)C2,0
Cc1cc2nc3CCCCc3c(n2n1)C(F)(F)F,1
NC1=NC(=O)N(C=C1)C2CC(O)C(CO)O2,1
CCCOC(=O)c1ccc(NC(=O)c2ccccc2N(=O)=O)cc1,1
Cn1cccc1C2C(=C(N)OC3=C2C(=O)CC(C)(C)C3)C#N,1
O=C(N\N=C\c1cc2OCOc2c(c1)N(=O)=O)c3ccncc3,0
CCc1ccc(\C=N/n2cnnc2)cc1,1
O=C(OCc1nc2ccccc2s1)c3oc(cc3)N(=O)=O,0
COc1ccc2C(=O)N(C(=O)c2c1OC)c3ccc(O)cc3,1
Brc1ccc(NC(=O)COC(=O)CCC(=O)N2CCOCC2)c(Br)c1,1
COc1ccc(OC)c(c1)S(=O)(=O)Nc2cc(C)on2,1
CC1CC1C(=O)Nc2nc3ccc(cc3s2)S(=O)(=O)C,1
COc1ccccc1OCCNC(=O)C(=O)c2c[nH]c3ccccc23,1
COC(=O)c1sc(SC)c(c1C)c2ccon2,0
Cc1onc(C)c1COc2ccc(cc2)C(=O)Nc3cccc(C)c3C,0
COCc1nnc(NC(=O)C2CN(CCc3ccc(F)cc3)C(=O)C2)s1,1
CCCSCCCNC(=O)CN1C(=O)c2cccn2c3ccccc13,0
COc1ccc(CN2C(=NC3=C(C2=O)C(=O)c4ccccc4N3C)C)cc1,0
Cc1ccc2nc(cn2c1)c3onc(c3)c4ccccc4,0
Oc1ccc(cc1)C2Nc3cccc4cccc(N2)c34,1
COc1cccc(NC(=O)C(N2CCNC(=O)C2)c3ccccc3)c1,1
Cc1ccc(cc1)c2noc(N=O)c2NO,1
FC(=C(F)CCSc1ncn[nH]1)F,1
Cc1ccccc1C(=O)Nc2ccc3OCCOc3c2,1
Cc1ccc(CNC(=O)CCSCc2cccc(F)c2)cc1,0
Clc1ccccc1CN2CCC(CC2)NC(=O)c3ccccc3,1
Fc1ccc(NC(=O)COC(=O)\C=C\c2cccs2)cc1,0
COc1ccc(OCC(=O)NCc2ccc(Cl)cc2)cc1,0
N\C(=N/OC(=O)c1cccc(c1)C(F)(F)F)\c2cnccn2,0
CC(=NNC(=O)c1ccc2nc[nH]c2c1)c3ccc(Br)cc3,0
COc1ccc(OC)c(\C=N\N2C(=Nc3ccccc3C2=O)C)c1,0
O=C1C(=C(NCc2cccnc2)C#N)C(=O)c3ccccc13,0
CN(CC(=O)Nc1cc(C)ccc1C)C(=O)c2sccc2C,1
COc1ccc(CCNC(=O)c2ccc3OCOc3c2)cc1,0
CCOc1ccc2nc(SCC(=O)NCc3ccccc3)[nH]c2c1,1
CN1C=CC=C/C/1=N\c2cccc[n+]2C,1
O=C(COc1cccnc1N(=O)=O)NCc2ccccc2,1
CCCCNC(=O)CN1N=C(C=CC1=O)c2ccc(C)cc2,1
COC(=O)C1=C(C)NC(=O)N=C1SCC(=O)Nc2ccc(C)cc2,0
NC(=O)Nc1ccccc1C(=O)Nc2ccc3ccccc3c2,1
CCOCCOc1cccc(c1)C(=O)NC(C(C)C)c2ccccc2,0
Fc1ccc(CCNC(=O)CN2c3cccc4cccc(c34)S2(=O)=O)cc1,0
FC(F)(F)C(=O)c1c[nH]c2ccccc12,1
O=C(NC(=O)c1ccccc1)Nc2ccccc2,0
Cc1cc(C)cc(NC(=O)C2CCCN2C(=O)NC3CCCCC3)c1,0
C1CCN(CC1)c2ccccc2Nc3nc4ccccc4n5cnnc35,0
CC(NC(=O)C(C)Oc1cccc(C)c1C)C2CCCO2,1
FC(F)(F)c1ccncc1C(=O)NNC(=O)c2ccc(Cl)cc2,1
Fc1ccc(cc1F)C(=O)COC(=O)CN2NC(=O)c3ccccc3C2=O,1
CC1CCCC(C)N1C(=O)CSc2nc(N)cc(N)n2,1
CNc1nc2N(C)C(=O)N(C)C(=O)c2n1CCCc3ccccc3,1
CC1CCCC(C)N1C(=O)COC(=O)c2oc(cc2)N(=O)=O,1
CC(=O)N1CCN(CC1)c2ccc(cc2N(=O)=O)S(=O)(=O)C,1
CC(=O)Nc1ccc(cc1)C(=O)Nc2nnc(CCc3ccccc3)s2,0
COc1ccc(OC)c(\C=C\2/N=C(OC2=O)c3ccccc3)c1,0
COc1ccc(NC(=S)NCc2cccs2)cc1OC,1
CN1C(=O)N(C)C(=O)C(=CNc2ccccc2)C1=O,1
O=C1N(CCC#N)N=C(c2ccccc2)c3ccccc13,1
Clc1ccc(cc1)C(=O)NCC(=O)OCC(=O)Nc2ccc(Cl)cn2,0
FC(F)(F)c1ccncc1C(=O)Oc2ccc(CC#N)cc2,1
O=C(Nc1ccncc1)c2ccc(cc2)N3CCCC3=O,1
Cc1ccc(NC(=O)c2cnccn2)c(Br)c1,0
Cn1nnnc1Sc2ccc(cc2N(=O)=O)C(=O)O,1
CN1CCN(CC1)S(=O)(=O)c2ccc(cc2)C(=O)Nc3nc(C)cs3,1
COc1ccc(NC(=S)N(CCN(C)C)Cc2cccs2)cc1,1
COc1ccccc1CCC(=O)OCC(=O)Nc2ccc3NC(=O)Nc3c2,1
COc1ccccc1NC(=O)c2ccccc2Nc3ccccc3,0
CN(CC1=CC(=O)Oc2c(C)c(C)ccc12)Cc3cccc(Cl)c3,0
Cc1ccc(cc1)C(=O)C2CCN(CC(=O)NC3CCCC3)CC2,1
CC1=CC(=O)c2cc(NC(=O)c3ccccc3Cl)ccc2N1,0
Fc1ccccc1NC(=O)CSc2nnnn2C3CCCCC3,0
Cc1cccc(NC(=O)Nc2ccc(cc2)N(=O)=O)n1,0
NC1=NC(=C(Br)C(=O)N1)Oc2ccc(F)cc2,1
Brc1ccc(CC(=O)N2CCCC2)cc1,1
O=S(=O)(N1CCCCC1)c2ccc(cc2)c3ccccc3,0
CC(NC(=O)NC(=O)c1ccc(Cl)cc1Cl)C2CC2,0
NC(=S)N\N=C\C1=COc2ccc(O)cc2C1=O,1
CC1CCc2sc(cc2C1)C(=O)NCCCn3ccnc3,1
CNC(=O)c1sc(nc1C)c2ccccn2,1
CC(C)NC(=S)Nc1ccc2NC(=O)Nc2c1,1
Fc1ccccc1CNC(=O)CCNC2=NS(=O)(=O)c3ccccc23,1
CN1CCN(Cc2ccc3ccccc3c2)CC1,1
CC12CN3CC(C)(CN(C1)C3c4ccccc4)C2O,1
Cc1nn(CCS(=O)(=O)c2ccc(Cl)cc2)c(C)c1Br,0
COc1ccc(CNc2ccccn2)c(O)c1,1
CC1=CC(=O)Oc2cc(OCC(=O)Nc3ccccc3C(=O)O)ccc12,1
CC1CCCCN1CCCNC2=C(C=O)C(=O)Nc3ccccc23,1
OCCNC1=C(N=Cc2ccccc2)C(=O)NC(=O)N1,1
CCOC(=O)c1nn(cc1O)c2ccc(cc2)N(=O)=O,0
CSC1=C(C#N)C(=O)NC(=N1)C,1
S=C(Cc1ccc(cc1)c2ccccc2)N3CCOCC3,0
Fc1ccc(cc1)C(CCNCc2cccs2)c3occc3,1
CCOC(=O)C1CCN(CC1)C(=S)NC2CC3CC2C=C3,1
